,source,chapter,analysis_name,analysis_cost,analysis_comment
829,invitro.by,,"Cladosporium herbarum (m2) IgE, ImmunoCAP",42 руб. 11 коп.,
830,invitro.by,,"Candida albicans (m5) IgE, ImmunoCAP",50 руб. 15 коп.,
831,invitro.by,,"Alternaria alternata (m6) IgE, ImmunoCAP",48 руб. 11 коп.,
832,invitro.by,,"Смесь аллергенов пыльцы раннецветущих луговых трав (gx1) (состав смеси: ежа сборная, овсяница, плевел, тимофеевка, мятлик), IgE, ImmunoCAP",48 руб. 11 коп.,
833,invitro.by,,"Смесь аллергенов пыльцы деревьев (tx9) – ольха, береза, лещина, дуб, ива, IgE, ImmunoCAP (Tree pollen mix: t2, t3, t4, t7, t12 – Alder, Birch, Hazelnut, Oak, Willow (лат. Alnus incana, Betula verrucosa, Corylus avellana, Quercus alba, Salix caprea))",44 руб. 01 коп.,
834,invitro.by,,"Полынь горькая (w5) IgE, ImmunoCAP",42 руб. 11 коп.,
835,invitro.by,,"Полынь обыкновенная (w6), IgE, ImmunoCAP (англ. Mugwort, лат. Artemisia vulgaris (w6), IgE, ImmunoCAP)",48 руб. 11 коп.,
836,invitro.by,,"Береза (t3), IgE, ImmunoCAP (Birch, Common Silver Birch, Betula verrucosa (t3), IgE)",30 руб. 63 коп.,
837,invitro.by,,"Phadiatop ImmunoCAP (Фадиатоп Иммунокап), IgE к смеси ингаляционных аллергенов",83 руб. 28 коп.,
838,invitro.by,,"Phadiatop Infant, ImmunoCAP (Фадиатоп детский, Иммунокап), IgE к смеси пищевых и ингаляционных аллергенов, наиболее часто вызывающих аллергию у детей",83 руб. 28 коп.,
839,invitro.by,,"Дуб черешчатый (t218), IgE (Quercus robur (t218), IgE)",27 руб. 53 коп.,
840,invitro.by,,"Эпителий кролика (е82), IgE (Rabbit epithelium (e82), IgE)",27 руб. 53 коп.,
841,invitro.by,,"Липа (t208), IgE (Tilia cordata (t208), IgE)",27 руб. 53 коп.,
842,invitro.by,,"Дуб (t7), IgE (Oak /Quercus alba (t7), IgE)",27 руб. 53 коп.,
843,invitro.by,,"Яйцо куриное цельное (f245), IgE (Whole egg (f245), IgE)",27 руб. 53 коп.,
844,invitro.by,,"Лебеда (w15), IgE (Scale /Atriplex lentiformis (w15), IgE)",27 руб. 53 коп.,
845,invitro.by,,"Мясо индейки (f284), IgE (Turkey meat (f284), IgE)",27 руб. 53 коп.,
846,invitro.by,,"Платан кленолистный, (t11), IgE (Platanus acerifolia (t11), IgE)",27 руб. 53 коп.,
847,invitro.by,,"Укроп (f277), IgE (Dill (f277), IgE)",27 руб. 53 коп.,
848,invitro.by,,"Одуванчик (w8), IgE (Dandelion/ Taraxacum vulgare, w8, IgE)",27 руб. 53 коп.,
849,invitro.by,,"Просо (f55), IgE (Common Millet (f55), IgE)",27 руб. 53 коп.,
850,invitro.by,,"Тополь трехгранный ( Cottonwood/ Populus deltoides) (t14), IgE (Cottonwood/ Populus deltoides, t14, IgE)",27 руб. 53 коп.,
851,invitro.by,,"Сельдерей (f85) IgE (Celery, f85, IgE)",27 руб. 53 коп.,
852,invitro.by,,"Аскарида (p1), IgE (Ascaris lumbricoides (p1), IgE)",27 руб. 53 коп.,
853,invitro.by,,"Сыр Чеддер (f81), IgE (Cheese, Cheddar (f81), IgE)",27 руб. 53 коп.,
854,invitro.by,,"Сыр Швейцарский (f70), IgE (Swiss cheese (f70), IgE)",27 руб. 53 коп.,
855,invitro.by,,"Глютен (f79), IgE (Gluten (f79), IgE)",27 руб. 53 коп.,
856,invitro.by,,"Рожь (f5), IgE (Rye (f5), IgE)",27 руб. 53 коп.,
857,invitro.by,,"Дыня (f87), IgE (Melon (f87), IgE)",27 руб. 53 коп.,
858,invitro.by,,"Фасоль белая (f15), IgE (White bean (f15), IgE)",27 руб. 53 коп.,
859,invitro.by,,"Горох (f12), IgE (Pea (f12), IgE)",27 руб. 53 коп.,
860,invitro.by,,"Грецкий орех (f256), IgE (Walnut (f256), IgE)",27 руб. 53 коп.,
861,invitro.by,,"Кокосовый орех (f36), IgE (Coconut (f36), IgE)",27 руб. 53 коп.,
862,invitro.by,,"Бразильский орех (f18), IgE (Brazil nut (f18), IgE)",27 руб. 53 коп.,
863,invitro.by,,"Камбала (f254), IgE (Plaice (f254), IgE)",27 руб. 53 коп.,
864,invitro.by,,"Скумбрия (f206), IgE (Mackerel (f206), IgE)",27 руб. 53 коп.,
865,invitro.by,,"Сельдь (f205), IgE (Herring (f205), IgE)",27 руб. 53 коп.,
866,invitro.by,,"Лосось/семга (f41), IgE (Salmon (f41), IgE)",27 руб. 53 коп.,
867,invitro.by,,"Креветка тигровая (f179), IgE (Tiger shrimp (f179), IgE)",27 руб. 53 коп.,
868,invitro.by,,"Виноград (f259), IgE (Grape (f259), IgE)",27 руб. 53 коп.,
869,invitro.by,,"Анис (f271), IgE (Anise (f271), IgE)",27 руб. 53 коп.,
870,invitro.by,,"Имбирь (f270), IgE (Ginger (f270), IgE)",27 руб. 53 коп.,
871,invitro.by,,"Базилик (f269), IgE (Basil (f269), IgE)",27 руб. 53 коп.,
872,invitro.by,,"Семя фенхеля (f219), IgE (Fennel seed (f219), IgE)",27 руб. 53 коп.,
873,invitro.by,,"Гвоздика (f268), IgE (Clove (f268), IgE)",27 руб. 53 коп.,
874,invitro.by,,"Кардамон (f267), IgE (Cardamon (f267), IgE)",27 руб. 53 коп.,
875,invitro.by,,"Тмин (f265), IgE (Caraway (f265), IgE)",27 руб. 53 коп.,
876,invitro.by,,"Любисток (f275), IgE (Lovage (f275), IgE)",27 руб. 53 коп.,
877,invitro.by,,"Майоран (f274), IgE (Marjoram (f274), IgE)",27 руб. 53 коп.,
878,invitro.by,,"Тимьян ползучий (чабрец) (f273), IgE (Thyme (f273), IgE)",27 руб. 53 коп.,
879,invitro.by,,"Эстрагон (Тархун) (f272), IgE (Tarragon (f272), IgE)",27 руб. 53 коп.,
880,invitro.by,,"Слива (f255), IgE (Plum (f255), IgE)",27 руб. 53 коп.,
881,invitro.by,,"Кукуруза (f8), IgE (Corn (f8), IgE)",27 руб. 53 коп.,
882,invitro.by,,"Тунец (f40), IgE (Tuna (f40), IgE)",27 руб. 53 коп.,
883,invitro.by,,"Сыр Гауда (f198), IgE (Cheese, Gouda (f198), IgE)",27 руб. 53 коп.,
884,invitro.by,,"Сыр Эдам (f150), IgE (Cheese, Edam (f150), IgE)",27 руб. 53 коп.,
885,invitro.by,,"Сыр с плесенью (f82), IgE (Cheese, Mold-type (f82), IgE)",27 руб. 53 коп.,
886,invitro.by,,"Смесь аллергенов пыльцы деревьев (позднее цветение) (tm6) (клен ясенелистный, береза бородавчатая, бук, дуб, грецкий орех), IgE (Mixed tree pollens allergen (tm6) (ash-leaved maple, warty birch, beech, oak, walnut), IgE)",33 руб. 50 коп.,
887,invitro.by,,"Смесь аллергенов пыльцы деревьев (раннее цветение) (tm5) (ольха серая, лещина/орешник, вяз, ива, тополь трехгранный), IgE (Mixed tree pollens allergen (tm5) (gray alder, hazel, elm, willow, three-sided poplar), IgE)",33 руб. 50 коп.,
888,invitro.by,,"Смесь аллергенов пыльцы деревьев (позднее цветение) (tm3) (клен ясенелистный, дуб, ива, тополь трехгранный), IgE (Mixed tree pollens allergen (tm3) (ash-leaved maple, oak, willow, three-sided poplar), IgE)",33 руб. 50 коп.,
889,invitro.by,,"Смесь аллергенов пыльцы деревьев (раннее цветение) (tm2) (ольха серая, береза бородавчатая, лещина/орешник, американский ясень), IgE (Mixed tree pollens allergen (tm2) (alder, warty birch, hazel, American ash), IgE)",33 руб. 50 коп.,
890,invitro.by,,Смесь луговых трав,27 руб. 53 коп.,
891,invitro.by,,"Смесь пищевых аллергенов (пшеница, овес, кукуруза, кунжут, греча, fm11), IgE (Mixed food allergen (wheat, oats, corn, sesame, buckwheat, fm11), IgE)",27 руб. 53 коп.,
892,invitro.by,,"Смесь пищевых аллергенов (fm70) (эстрагон, тимьян, майоран, любисток), IgE (Mixed food allergen (fm70) (tarragon, thyme, marjoram, lovage), IgE)",33 руб. 50 коп.,
893,invitro.by,,"Смесь пищевых аллергенов (fm104) (вишня, персик, абрикос, слива), IgE (Mixed food allergen (fm104) (cherry, peach, apricot, plum), IgE)",33 руб. 50 коп.,
894,invitro.by,,"Смесь пищевых аллергенов (fm101) (яичный белок, молоко коровье, пшеница, рожь, кукуруза, яичный желток, α-лактоальбумин, β-лактальбумин, казеин, глютен, сыр Чедер), IgE (Mixed food allergen (fm101) (egg white, cow's milk, wheat, rye, corn, egg y",33 руб. 50 коп.,
895,invitro.by,,"Смесь пищевых аллергенов (fm72) (семена фенхеля, базилик, имбирь, анис), IgE (Mixed food allergen (fm72) (fennel seeds, basil, ginger, anise), IgE)",33 руб. 50 коп.,
896,invitro.by,,"Смесь пищевых аллергенов (fm71) (тмин, кардамон, гвоздика, мускатный орех), IgE (Mixed food allergen (fm71) (cumin, cardamom, cloves, nutmeg), IgE)",33 руб. 50 коп.,
897,invitro.by,,"Смесь пищевых аллергенов (fm24) (треска, креветки, мидии, тунец, лосось/семга), IgE (Mixed food allergen (fm24) (cod, shrimp, mussels, tuna, salmon), IgE)",33 руб. 50 коп.,
898,invitro.by,,"Смесь пищевых аллергенов (fm22) сыр Швейцарский, сыр Чедер, cыр с плесенью, сыр Эдам, сыр Гауда), IgE (Mixed food allergen (fm22) (Swiss cheese, Cheddar cheese, cheese with mold, Edam cheese, Gouda cheese), IgE)",33 руб. 50 коп.,
899,invitro.by,,"Смесь пищевых аллергенов (fm18) апельсин, лимон, грейпфрут, мандарин), IgE (Mixed food allergen (fm18) (orange, lemon, grapefruit, tangerine), IgE)",33 руб. 50 коп.,
900,invitro.by,,"Смесь пищевых аллергенов (fm10) (пшеница, рожь, овес, глютен), IgE (Mixed food allergen (fm10) (wheat, rye, oats, gluten), IgE)",33 руб. 50 коп.,
901,invitro.by,,"Смесь пищевых аллергенов (fm7) (горох, фасоль белая, томаты, морковь, картофель), IgE (Mixed food allergen (fm7) (peas, white beans, tomatoes, carrots, potatoes), IgE)",33 руб. 50 коп.,
902,invitro.by,,"Смесь пищевых аллергенов (fm6) (лесной орех, бразильский орех, миндаль, кокос, грецкий орех), IgE (Mixed food allergen (fm6) (hazelnut, brazil nut, almond, coconut, walnut), IgE)",33 руб. 50 коп.,
903,invitro.by,,"Смесь пищевых аллергенов (fm5) (яичный белок, молоко коровье, треска, пшеница, арахис, соевые бобы), IgE (Mixed food allergen (fm5) (egg white, cow's milk, cod, wheat, peanuts, soybeans), IgE)",33 руб. 50 коп.,
904,invitro.by,,"Смесь пищевых аллергенов (fm4) (треска, лосось/семга, сельдь, cкумбрия, камбала), IgE (Mixed food allergen (fm4) (cod, salmon, herring, mackerel, flounder), IgE)",33 руб. 50 коп.,
905,invitro.by,,"Смесь пищевых аллергенов (fm2) (треска, крабовое мясо, креветки, мидии), IgE (Mixed food allergen (fm2) (cod, crab meat, shrimp, mussels), IgE)",33 руб. 50 коп.,
906,invitro.by,,Смесь пищевых аллергенов,27 руб. 53 коп.,
907,invitro.by,,"Лисохвост луговой (g16), IgE (Meadow foxtail (g16), IgE)",27 руб. 53 коп.,
908,invitro.by,,"Подорожник (w9), IgE (Plantago lanceolata (w9), IgE)",27 руб. 53 коп.,
909,invitro.by,,"Лещина обыкновенная (t4), IgE (Corylus avellana (t4), IgE)",27 руб. 53 коп.,
910,invitro.by,,"Ольха серая (t2), IgE (Alnus incana (t2), IgE)",27 руб. 53 коп.,
911,invitro.by,,"Полынь горькая (w5), IgE (Artemisia absinthium, w5, IgE)",27 руб. 53 коп.,
912,invitro.by,,"Полынь обыкновенная (w6), IgE (Artemisia vulgaris, w6, IgE)",27 руб. 53 коп.,
913,invitro.by,,"Береза бородавчатая (t3), IgE (Birch, t3, IgE)",27 руб. 53 коп.,
914,invitro.by,,"Мятлик луговой, g8, (IgE Poa pratensis, g8, IgE)",27 руб. 53 коп.,
915,invitro.by,,"Тимофеевка луговая, g6, IgE (Phleum pratense, g6, IgE)",27 руб. 53 коп.,
916,invitro.by,,"Овсяница луговая, g4, IgE (Festula elatior, g4, IgE)",27 руб. 53 коп.,
917,invitro.by,,"Плевел/Райграс многолетний, g5, IgE (Lolium perenne, g5, IgE)",27 руб. 53 коп.,
918,invitro.by,,"Ежа сборная (g3) IgE (Dactylis glomerata (g3), IgE)",27 руб. 53 коп.,
919,invitro.by,,Ромашка,27 руб. 53 коп.,
920,invitro.by,,Подсолнечник,27 руб. 53 коп.,
921,invitro.by,,Полынь обыкновенная,27 руб. 53 коп.,
922,invitro.by,,Береза бородавчатая,27 руб. 53 коп.,
923,invitro.by,,Береза бородавчатая,27 руб. 53 коп.,
924,invitro.by,,"Смесь аллергенов плесени (mm1) (Penicillium notatum, Cladosporium herbarum, Aspergillus fumigatus, Mucor racemosus, Alternaria alternata (tenuis), IgE (Mixed mold allergen (mm1) (Penicillium notatum, Cladosporium herbarum, Aspergillus fumigatus, Mucor rac",33 руб. 50 коп.,
925,invitro.by,,Смесь аллергенов плесени,27 руб. 53 коп.,
926,invitro.by,,"Смесь аллергенов домашних грызунов: эпителий морской свинки, эпителий кролика, эпителий хомяка, крыса, мышь, IgE (EP70 (E6, E82, E84, E87, E88), Rodents Panel: Guinea Pig Epithelium, Rabbit Epithelium, Hamster Epithelium, Rat, Mouse, IgE)",27 руб. 53 коп.,
927,invitro.by,,"Смесь перьев декоративных птиц (em72) (перья волнистого попугайчика, перья длиннохвостого попугая, перья канарейки, перья попугая жако), IgE (Mixed epidermal allergen (em72), IgE (budgie feathers, long-tailed parrot feathers, canary feathers, jacko parrot",33 руб. 50 коп.,
928,invitro.by,,"Смесь перьев птиц (em1) (гусиные перья, куриные перья, утиные перья, перья индюка), IgE (Mixed epidermal allergen (em1) (goose feathers, chicken feathers, duck feathers, turkey feathers), IgE)",33 руб. 50 коп.,
929,invitro.by,,"Смесь ядов насекомых (im100) (пчела медоносная, оса обыкновенная, таракан-прусак, шершень европейский), IgE (Mixed insects allergen (im100) (bee, wasp, prussian cockroach, hornet), IgE)",33 руб. 50 коп.,
930,invitro.by,,"Alternaria alternata (tenuis), (m6), IgE",27 руб. 53 коп.,
931,invitro.by,,"Candida albicans (m5), IgE",27 руб. 53 коп.,
932,invitro.by,,"Aspergillus fumigatus (m3), IgE",27 руб. 53 коп.,
933,invitro.by,,Плесень Cladosporium herbarum (m2) IgE,27 руб. 53 коп.,
934,invitro.by,,Плесень Penicillium notatum (m1) IgE,27 руб. 53 коп.,
935,invitro.by,,Грибы рода Malassezia spp.,27 руб. 53 коп.,
936,invitro.by,,"Яд пчелы медоносной (i1), IgE (Honey Bee Venom (i1), IgE)",27 руб. 53 коп.,
937,invitro.by,,Яд шершня,27 руб. 53 коп.,
938,invitro.by,,Комар,27 руб. 53 коп.,
939,invitro.by,,Яд осы обыкновенной,27 руб. 53 коп.,
940,invitro.by,,Яд осы пятнистой,27 руб. 53 коп.,
941,invitro.by,,"Клещ Euroglyphus maynei (d74), IgE",27 руб. 53 коп.,
942,invitro.by,,"Клещ Dermatophagoides microceras (d3), IgE (Dermatophagoides microceras (d3), IgE)",27 руб. 53 коп.,
943,invitro.by,,"Домашняя пыль (Greer Labs, Inc.) (h1), IgE (House dust/Greer Labs, Inc., h1, IgE)",27 руб. 53 коп.,
944,invitro.by,,Клещ Dermatophagoides farinae (d2) IgE,27 руб. 53 коп.,
945,invitro.by,,"Клещ Dermatophagoides pteronyssinus (d1), IgE",27 руб. 53 коп.,
946,invitro.by,,"Таракан-прусак (i6), IgE (Red Cockroach (Prusak)/Blatella germanica, i6, IgE)",27 руб. 53 коп.,
947,invitro.by,,"Собака, сывороточный альбумин",27 руб. 53 коп.,
948,invitro.by,,"Кошка, сывороточный альбумин",27 руб. 53 коп.,
949,invitro.by,,Домашняя пыль,27 руб. 53 коп.,
950,invitro.by,,"Формальдегид (k80), IgE (Formaldehyde/Formalin (k80), IgE)",27 руб. 53 коп.,
951,invitro.by,,"Пенициллин G (c1), IgE (Penicilloyl G (c1), IgE)",27 руб. 53 коп.,
952,invitro.by,,"Латекс (k82), IgE (Latex, k82, IgE)",27 руб. 53 коп.,
953,invitro.by,,Пенициллин V,27 руб. 53 коп.,
954,invitro.by,,"Эпителий и белки сыворотки и мочи крысы (e87), IgE (Rat epithelium, serum proteins and urine proteins (e87), IgE)",27 руб. 53 коп.,
955,invitro.by,,"Перья индюка (e89), IgE (Turkey feathers, e89, IgE)",27 руб. 53 коп.,
956,invitro.by,,"Перхоть кошки (e100), IgE (Cat dander (e100), IgE)",27 руб. 53 коп.,
957,invitro.by,,"Перхоть лошади (e3), IgE (Horse dander (e3), IgE)",27 руб. 53 коп.,
958,invitro.by,,"Эпителий собаки (e2) IgE (Dog epithelium, e2, IgE)",27 руб. 53 коп.,
959,invitro.by,,"Эпителий кошки (e1), IgE (Cat Epithelium (e1), IgE)",27 руб. 53 коп.,
960,invitro.by,,"Куриные перья (e85), IgE (Chicken feathers, e85, IgE)",27 руб. 53 коп.,
961,invitro.by,,"Эпителий и шерсть овцы (e81), IgE (Sheep, epithelium, wool, e81, IgE)",27 руб. 53 коп.,
962,invitro.by,,"Перья волнистого попугайчика (e78), IgE (Budgie feathers, e78, IgE)",27 руб. 53 коп.,
963,invitro.by,,"Морская свинка, эпителий (e6), IgE (Guinea pig, e6, IgE)",27 руб. 53 коп.,
964,invitro.by,,"Мясо кролика (f213), IgE (Rabbit meat (f213), IgE)",27 руб. 53 коп.,
965,invitro.by,,"Кабачок/цуккини (f113), IgE (Squash/zucchini (f113), IgE)",27 руб. 53 коп.,
966,invitro.by,,"Свекла (f319), IgE (Beet (f319), IgE)",27 руб. 53 коп.,
967,invitro.by,,"Кедровый орех (f253), IgE (Pine Nut (f253), IgE)",27 руб. 53 коп.,
968,invitro.by,,"Перец сладкий (f218), IgE (Paprika (f218), IgE)",27 руб. 53 коп.,
969,invitro.by,,"Спаржа (f261), IgE (Asparagus (f261), IgE)",27 руб. 53 коп.,
970,invitro.by,,"Солод (f90), IgE (Malt (f90), IgE)",27 руб. 53 коп.,
971,invitro.by,,"Чечевица (f235), IgE (Lentil (f235), IgE)",27 руб. 53 коп.,
972,invitro.by,,"Черника (f288), IgE (Blueberry (f288), IgE)",27 руб. 53 коп.,
973,invitro.by,,"Голубика (f183), IgE (Bog whortleberry (f183), IgE)",27 руб. 53 коп.,
974,invitro.by,,"Брусника (f182), IgE (Cowberry (f182), IgE)",27 руб. 53 коп.,
975,invitro.by,,"Цветная капуста (f291), IgE (Cauliflower (f291), IgE",27 руб. 53 коп.,
976,invitro.by,,"Кофе (f221), IgE (Coffee (f221), IgE)",27 руб. 53 коп.,
977,invitro.by,,"Миндаль (f20), IgE (Almond (f20), IgE)",27 руб. 53 коп.,
978,invitro.by,,"Какао (f93), IgE (Cocoa, анл./Cacao, лат. (f93), IgE)",27 руб. 53 коп.,
979,invitro.by,,"Груша (f94), IgE (Pear (f94), IgE)",27 руб. 53 коп.,
980,invitro.by,,"Пшеница (f4) IgE (Wheat, f4, IgE)",27 руб. 53 коп.,
981,invitro.by,,"Яичный желток (f75) IgE (Egg Yolk, f75, IgE)",27 руб. 53 коп.,
982,invitro.by,,"Яичный белок (f1) IgE (Egg White (f1), IgE)",27 руб. 53 коп.,
983,invitro.by,,"Молоко коровье (f2), IgE (Cow milk, f2, IgE)",27 руб. 53 коп.,
984,invitro.by,,"Апельсин (f33), IgE (Orange, f33, IgE)",27 руб. 53 коп.,
985,invitro.by,,"Манго (f91), IgE (Mango, f91, IgE)",27 руб. 53 коп.,
986,invitro.by,,"Баранина (f88), IgE (Sheepmeat, f88, IgE)",27 руб. 53 коп.,
987,invitro.by,,"Яблоко (f49), IgE (Apple, f49, IgE)",27 руб. 53 коп.,
988,invitro.by,,"Рис (f9), IgE (Rice, f9, IgE)",27 руб. 53 коп.,
989,invitro.by,,"Куриное мясо (f83), IgE (Chicken, f83, IgE)",27 руб. 53 коп.,
990,invitro.by,,"Овес (f7), IgE (Oat/ Avena sativa, f7, IgE)",27 руб. 53 коп.,
991,invitro.by,,"Картофель (f35), IgE (Potato/Solanum tuberosum, IgE)",27 руб. 53 коп.,
992,invitro.by,,"Говядина (f27), IgE (Beef, f27, IgE)",27 руб. 53 коп.,
993,invitro.by,,"Свинина (f26), IgE (Pork/Sus spp., f26, IgE)",27 руб. 53 коп.,
994,invitro.by,,"Тыква (f225), IgE (Pumpkin/Cucurbita pepo, f225, IgE)",27 руб. 53 коп.,
995,invitro.by,,"Капуста белокочанная (f216), IgE (Cabbage, Head cabbage/Brassica oleracea var. capitate, f216, IgE)",27 руб. 53 коп.,
996,invitro.by,,"Греча (f11), IgE (Buckwheat/Fagopyrum esculentum, f11, IgE)",27 руб. 53 коп.,
997,invitro.by,,"Грейпфрут (f209), IgE (Grapefruit/Citrus paradise, f209, IgE)",27 руб. 53 коп.,
998,invitro.by,,"Лимон (f208), IgE (Lemon/Citrus limon, f208, IgE)",27 руб. 53 коп.,
999,invitro.by,,"Клубника/земляника (f44), IgE (Strawberry/Fragaria vesca, f44, IgE)",27 руб. 53 коп.,
1000,invitro.by,,"Шоколад (f105), IgE (Chocolate, f105, IgE)",27 руб. 53 коп.,
1001,invitro.by,,"Пекарские дрожжи (f45), IgE (Saccharomyces cerevisiae, f45, IgE)",27 руб. 53 коп.,
1002,invitro.by,,"Морковь (f31), IgE (Carrot, f31, IgE)",27 руб. 53 коп.,
1003,invitro.by,,"Томаты (f25), IgE (Tomato/Lycopersicon esculentum, f25, IgE)",27 руб. 53 коп.,
1004,invitro.by,,"Креветки (f24), IgE (Shrimp, f24, IgE)",27 руб. 53 коп.,
1005,invitro.by,,"Крабовое мясо (f23), IgE (Crab, f23, IgE)",27 руб. 53 коп.,
1006,invitro.by,,"Фундук (f17), IgE (Hazelnut /Corylus avellana, f17, IgE)",27 руб. 53 коп.,
1007,invitro.by,,"Соевые бобы (f14) IgE (Soybean, f14, IgE)",27 руб. 53 коп.,
1008,invitro.by,,"Арахис (f13), IgE (Peanut, f13, IgE)",27 руб. 53 коп.,
1009,invitro.by,,"Треска (f3), IgE (Codfish, f3, IgE)",27 руб. 53 коп.,
1010,invitro.by,,"Розмарин, f335, IgE (Rosemary, f335, IgE)",27 руб. 53 коп.,
1011,invitro.by,,"Персик, f95, IgE (Peach, f95, IgE)",27 руб. 53 коп.,
1012,invitro.by,,"Банан, f92, IgE (Banana, f92, IgE)",27 руб. 53 коп.,
1013,invitro.by,,"Киви, f84, IgE (Kiwi native (nAct d) 1, f84, IgE)",27 руб. 53 коп.,
1014,invitro.by,,"Ананас, f210, IgE (Pineapple, f210, IgE)",27 руб. 53 коп.,
1015,invitro.by,,Смородина красная,27 руб. 53 коп.,
1016,invitro.by,,Грибы (шампиньоны),27 руб. 53 коп.,
1017,invitro.by,,Чеснок,27 руб. 53 коп.,
1018,invitro.by,,Брокколи,27 руб. 53 коп.,
1019,invitro.by,,Баклажан,27 руб. 53 коп.,
1020,invitro.by,,Мандарин,27 руб. 53 коп.,
1021,invitro.by,,Малина,27 руб. 53 коп.,
1022,invitro.by,,Вишня,27 руб. 53 коп.,
1023,invitro.by,,Абрикос,27 руб. 53 коп.,
1024,invitro.by,,Ячмень,27 руб. 53 коп.,
1025,invitro.by,,Чай,27 руб. 53 коп.,
1026,invitro.by,,Молоко козье,27 руб. 53 коп.,
1027,invitro.by,,Арбуз,27 руб. 53 коп.,
1028,invitro.by,,Авокадо,27 руб. 53 коп.,
1029,invitro.by,,Огурец,27 руб. 53 коп.,
1030,invitro.by,,Арахиc,27 руб. 53 коп.,
1031,invitro.by,,Соя,27 руб. 53 коп.,
1032,invitro.by,,Лизоцим яйца,27 руб. 53 коп.,
1033,invitro.by,,Кональбумин яйца,27 руб. 53 коп.,
1034,invitro.by,,Овомукоид яйца,27 руб. 53 коп.,
1035,invitro.by,,"Овальбумин, альбумин яичный",27 руб. 53 коп.,
1036,invitro.by,,Бычий сывороточный альбумин,27 руб. 53 коп.,
1037,invitro.by,,Бета-лактоглобулин,27 руб. 53 коп.,
1038,invitro.by,,"Казеин, молоко",27 руб. 53 коп.,
1039,invitro.by,,Альфа-лактальбумин (nBos d4),27 руб. 53 коп.,
1040,invitro.by,,Антитела класса IgA к глиадину,25 руб. 83 коп.,
1041,invitro.by,,Антитела класса IgG к глиадину,25 руб. 86 коп.,
1042,invitro.by,,Антитела класса IgG к двуспиральной (нативной) ДНК,52 руб. 48 коп.,
1043,invitro.by,,Антитела к митохондриям,43 руб. 21 коп.,
1044,invitro.by,,Антитела к фосфатидил-серину IgG+IgM,78 руб. 68 коп.,
1045,invitro.by,,"Антитела к кардиолипину скрининг - IgG, IgA, IgM",46 руб. 35 коп.,
1046,invitro.by,,Антитела к циклическому цитруллинированному пептиду (АЦЦП),51 руб. 22 коп.,
1047,invitro.by,,Олигоклональный IgG в ликворе и сыворотке крови,93 руб. 16 коп.,
1048,invitro.by,,"Антитела к миелину IgG, метод непрямой иммунофлюоресценции",108 руб. 94 коп.,
1049,invitro.by,,"Антинуклеарный фактор (ANA IIFT, HEp-2)",38 руб. 00 коп.,
1050,invitro.by,,Иммуноглобулин подкласса IgG4 (Immunoglobulin G Subclass 4),58 руб. 32 коп.,
1051,invitro.by,,АНТИТЕЛА К БЕТА-2-ГЛИКОПРОТЕИНУ,30 руб. 40 коп.,
1052,invitro.by,,"Антитела класса IgG к тканевой трансглютаминазе (anti- tissue transglutaminase IgG, tTG IgG)",23 руб. 69 коп.,
1053,invitro.by,,Антитела класса IgА к тканевой трансглютаминазе,23 руб. 29 коп.,
1054,invitro.by,,"Панель антинуклеарных антител при склеродермии, иммуноблот",149 руб. 31 коп.,
1055,invitro.by,,Антинуклеарные антитела RNP-70 (Anti-RNP-70 autoantibodies),62 руб. 39 коп.,
1056,invitro.by,,"Антинуклеарные антитела, IgG, скрининг, ИФА (Антиядерные антитела, Аntinuclear antibodies, ANAs, EIA)",54 руб. 49 коп.,
1057,invitro.by,,"Антитела к фосфатидилсерин-протромбиновому комплексу, суммарные IgG, IgM",39 руб. 94 коп.,
1058,invitro.by,,"Панель антифосфолипидных антител, IgG, IgM методом дот-иммуноанализ, качественный тест в сыворотке крови (Anti-Phospholipid Antibodies Panel)",217 руб. 98 коп.,
1059,invitro.by,,"Антитела класса IgМ к аннексину V (Annexin V Аntibodies, aAnV, IgМ)",39 руб. 34 коп.,
1060,invitro.by,,"Антитела класса IgG к аннексину V (Annexin V Аntibodies, aAnV, IgG)",39 руб. 34 коп.,
1061,invitro.by,,"Профиль «Диагностика буллезных дерматозов (АТ к десмосомам эпидермиса, АТ к базальной мембране кожи)» (Bullous Dermatosis Diagnostics profile (antibodies to epidermis desmosomes, antibodies to skin basal membrane))",118 руб. 98 коп.,
1062,invitro.by,,"Антитела класса IgG к десмоглеину-3 (Desmoglein 3, DSG3 Antibodies, IgG)",71 руб. 30 коп.,
1063,invitro.by,,"Антитела класса IgG к десмоглеину-1 (Desmoglein 1, DSG1 Antibodies, IgG)",71 руб. 30 коп.,
1064,invitro.by,,"Антитела классов IgA и IgG к бокаловидным клеткам кишечника, суммарно (Anti-Intestinal Goblet Cells Antibodies, GAB, IgA, IgG, Total)",41 руб. 67 коп.,
1065,invitro.by,,"Антитела класса IgА к сахаромицетам (диагностика болезни Крона) (Anti-Sacchаromyces Cerevisiae Antibodies, ASCA, IgA )",28 руб. 13 коп.,
1066,invitro.by,,"Антитела класса IgG к сахаромицетам (диагностика болезни Крона) (Anti-Sacchаromyces Cerevisiae Antibodies, ASCA, IgG )",29 руб. 96 коп.,
1067,invitro.by,,"Антитела классов IgA и IgG к ретикулину, суммарно (Anti-Reticulin Antibodies, ARA, IgA, IgG, Total)",55 руб. 65 коп.,
